Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Review Rating Missing Flag,purchase_frequency_annual,purchase_count,repeat_purchase_ratio,estimated_total_spend,avg_order_value_proxy,promo_used_flag,organic_customer_flag,discount_dependency_score,low_promo_dependency_flag,satisfaction_flag,rating_segment,subscription_flag,engagement_score,purchase_count_percentile,frequency_percentile,behavioral_loyalty_score,behavioral_loyalty_flag,spend_percentile,aov_percentile,rating_percentile,value_quality_loyalty_score,value_quality_loyalty_flag,loyalty_classification,age_group,spending_tier,loyalty_tier,customer_archetype,ideal_candidate_flag
617,29,Male,Gloves,Accessories,72,Pennsylvania,L,Teal,Spring,4.6,Yes,Free Shipping,Yes,Yes,38,Credit Card,Every 3 Months,0,4,39,0.9743589743589743,2808,72,1,0,100,0,1,Excellent,1,100.0,0.7532051282051282,0.29384615384615387,63.66602564102565,0,0.8424358974358974,0.6485897435897436,0.8444871794871794,66.80192307692307,0,Not Loyal by Either Definition,26-35,Premium,Gold,Discount Hunter,0
618,50,Male,Backpack,Accessories,57,Colorado,M,Maroon,Fall,2.6,Yes,Standard,Yes,Yes,2,Bank Transfer,Quarterly,0,4,3,0.6666666666666666,171,57,1,0,100,0,0,Average,1,60.0,0.03064102564102564,0.29384615384615387,24.996794871794872,0,0.04230769230769231,0.46705128205128205,0.037307692307692306,14.11474358974359,0,Not Loyal by Either Definition,46-60,Low,Bronze,Discount Hunter,0
619,61,Male,Jacket,Outerwear,94,Indiana,L,Cyan,Spring,4.0,Yes,Express,Yes,Yes,21,Debit Card,Bi-Weekly,0,26,22,0.9545454545454546,2068,94,1,0,100,0,1,Good,1,100.0,0.4126923076923077,0.7223076923076923,62.942832167832165,0,0.7069230769230769,0.9155128205128205,0.6043589743589743,63.25192307692308,0,Not Loyal by Either Definition,60+,High,Gold,Discount Hunter,0
620,19,Male,Backpack,Accessories,34,Nebraska,M,Charcoal,Summer,4.6,Yes,Store Pickup,Yes,Yes,1,Debit Card,Every 3 Months,0,4,2,0.5,68,34,1,0,100,0,1,Excellent,1,100.0,0.010769230769230769,0.29384615384615387,20.76923076923077,0,0.0057692307692307696,0.18987179487179487,0.8444871794871794,21.86730769230769,0,Not Loyal by Either Definition,18-25,Low,Bronze,Discount Hunter,0
621,33,Male,Backpack,Accessories,89,Rhode Island,M,Black,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,10,Venmo,Every 3 Months,0,4,11,0.9090909090909091,979,89,1,0,100,0,0,Good,1,60.0,0.1914102564102564,0.29384615384615387,37.07989510489511,0,0.3707692307692308,0.8519230769230769,0.4748717948717949,45.626282051282054,0,Not Loyal by Either Definition,26-35,Medium,Bronze,Discount Hunter,0
622,51,Male,Sunglasses,Accessories,27,Kansas,S,Red,Fall,4.4,Yes,Store Pickup,Yes,Yes,45,Credit Card,Weekly,0,52,46,0.9782608695652174,1242,27,1,0,100,0,1,Excellent,1,100.0,0.8887179487179487,0.931025641025641,92.14342251950947,1,0.47192307692307695,0.09653846153846155,0.7667948717948718,36.626282051282054,0,Behaviorally Loyal Only,46-60,Medium,Elite,Discount Loyalist,0
623,69,Male,Socks,Clothing,63,Georgia,S,Peach,Spring,4.0,Yes,Next Day Air,Yes,Yes,44,Bank Transfer,Fortnightly,0,26,45,0.9777777777777777,2835,63,1,0,100,0,1,Good,1,100.0,0.8688461538461538,0.7223076923076923,83.93440170940171,1,0.8451282051282051,0.537051282051282,0.6043589743589743,59.31858974358975,0,Behaviorally Loyal Only,60+,Premium,Elite,Discount Loyalist,1
624,19,Male,Shoes,Footwear,70,Nevada,M,White,Fall,4.7,Yes,Standard,Yes,Yes,48,PayPal,Bi-Weekly,0,26,49,0.9795918367346939,3430,70,1,0,100,0,1,Excellent,1,100.0,0.953974358974359,0.7223076923076923,87.80145211930926,1,0.9132051282051282,0.6234615384615385,0.8852564102564102,69.8198717948718,0,Behaviorally Loyal Only,18-25,Premium,Elite,Discount Loyalist,1
625,55,Male,Pants,Clothing,87,South Carolina,XL,Pink,Fall,3.4,Yes,Express,Yes,Yes,21,PayPal,Annually,0,1,22,0.9545454545454546,1914,87,1,0,100,0,0,Good,1,60.0,0.4126923076923077,0.07346153846153847,40.23321678321678,0,0.676923076923077,0.8276923076923077,0.3557692307692308,54.88461538461539,0,Not Loyal by Either Definition,46-60,High,Bronze,Discount Hunter,0
626,49,Male,Jewelry,Accessories,79,Delaware,M,Red,Fall,4.0,Yes,Next Day Air,Yes,Yes,1,Venmo,Weekly,0,52,2,0.5,158,79,1,0,100,0,1,Good,1,100.0,0.010769230769230769,0.931025641025641,43.07051282051282,0,0.03628205128205128,0.7312820512820513,0.6043589743589743,31.82051282051282,0,Not Loyal by Either Definition,46-60,Low,Bronze,Discount Hunter,0
627,31,Male,Sunglasses,Accessories,79,New Hampshire,M,Indigo,Spring,3.9,Yes,Standard,Yes,Yes,10,Venmo,Annually,0,1,11,0.9090909090909091,869,79,1,0,100,0,0,Good,1,60.0,0.1914102564102564,0.07346153846153847,29.36643356643357,0,0.32666666666666666,0.7312820512820513,0.5603846153846154,42.55641025641026,0,Not Loyal by Either Definition,26-35,Medium,Bronze,Discount Hunter,0
628,42,Male,Sandals,Footwear,44,Oregon,L,Black,Winter,4.1,Yes,Express,Yes,Yes,24,PayPal,Monthly,0,12,25,0.96,1100,44,1,0,100,0,1,Excellent,1,100.0,0.47205128205128205,0.5117948717948718,58.3551282051282,0,0.4205128205128205,0.31346153846153846,0.6465384615384615,37.587820512820514,0,Not Loyal by Either Definition,36-45,Medium,Silver,Discount Hunter,0
629,69,Male,Sweater,Clothing,85,Massachusetts,M,White,Fall,3.8,Yes,2-Day Shipping,Yes,Yes,29,Credit Card,Monthly,1,12,30,0.9666666666666667,2550,85,1,0,100,0,0,Good,1,60.0,0.573076923076923,0.5117948717948718,63.03461538461539,0,0.8020512820512821,0.8070512820512821,0.5167948717948718,62.594230769230776,0,Not Loyal by Either Definition,60+,Premium,Gold,Discount Hunter,0
630,26,Male,Shoes,Footwear,90,Vermont,L,Beige,Spring,4.7,Yes,Standard,Yes,Yes,11,Debit Card,Annually,0,1,12,0.9166666666666666,1080,90,1,0,100,0,1,Excellent,1,100.0,0.21166666666666667,0.07346153846153847,30.42948717948718,0,0.4126923076923077,0.8652564102564102,0.8852564102564102,55.844230769230776,0,Not Loyal by Either Definition,26-35,Medium,Bronze,Discount Hunter,0
631,41,Male,Jewelry,Accessories,94,Mississippi,S,Silver,Fall,4.3,Yes,2-Day Shipping,Yes,Yes,33,Debit Card,Annually,0,1,34,0.9705882352941176,3196,94,1,0,100,0,1,Excellent,1,100.0,0.6591025641025641,0.07346153846153847,51.64253393665158,0,0.8902564102564102,0.9155128205128205,0.7276923076923076,73.05192307692307,0,Not Loyal by Either Definition,36-45,Premium,Silver,Discount Hunter,0
632,55,Male,Boots,Footwear,68,Washington,S,Violet,Summer,4.1,Yes,Store Pickup,Yes,Yes,27,Cash,Fortnightly,0,26,28,0.9642857142857143,1904,68,1,0,100,0,1,Excellent,1,100.0,0.5337179487179488,0.7223076923076923,68.58379120879121,0,0.673974358974359,0.6015384615384616,0.6465384615384615,54.928205128205136,0,Not Loyal by Either Definition,46-60,High,Gold,Discount Hunter,0
633,35,Male,Backpack,Accessories,51,Wyoming,M,Red,Winter,3.9,Yes,Next Day Air,Yes,Yes,19,Venmo,Fortnightly,0,26,20,0.95,1020,51,1,0,100,0,0,Good,1,60.0,0.3691025641025641,0.7223076923076923,60.890384615384605,0,0.38782051282051283,0.39615384615384613,0.5603846153846154,36.62435897435897,0,Not Loyal by Either Definition,26-35,Medium,Gold,Discount Hunter,0
634,66,Male,Sandals,Footwear,33,Minnesota,M,Orange,Spring,2.9,Yes,Express,Yes,Yes,50,Debit Card,Quarterly,0,4,51,0.9803921568627451,1683,33,1,0,100,0,0,Average,1,60.0,0.9902564102564102,0.29384615384615387,74.45399698340874,0,0.6191025641025641,0.17756410256410257,0.15320512820512822,32.267307692307696,0,Not Loyal by Either Definition,60+,High,Elite,Discount Hunter,0
635,36,Male,Sneakers,Footwear,60,Ohio,M,Teal,Summer,3.9,Yes,Standard,Yes,Yes,46,PayPal,Weekly,0,52,47,0.9787234042553191,2820,60,1,0,100,0,0,Good,1,60.0,0.9093589743589744,0.931025641025641,93.08151936715767,1,0.8444871794871794,0.5030769230769231,0.5603846153846154,57.56410256410256,0,Behaviorally Loyal Only,36-45,Premium,Elite,Discount Loyalist,0
636,27,Male,Hoodie,Clothing,59,South Carolina,M,Brown,Fall,4.3,Yes,2-Day Shipping,Yes,Yes,28,Cash,Quarterly,0,4,29,0.9655172413793104,1711,59,1,0,100,0,1,Excellent,1,100.0,0.553974358974359,0.29384615384615387,54.523806366047744,0,0.6261538461538462,0.49064102564102563,0.7276923076923076,51.86602564102564,0,Not Loyal by Either Definition,26-35,High,Silver,Discount Hunter,0
637,41,Male,Handbag,Accessories,30,Wisconsin,M,Indigo,Summer,2.8,Yes,Store Pickup,Yes,Yes,14,Bank Transfer,Every 3 Months,0,4,15,0.9333333333333333,450,30,1,0,100,0,0,Average,1,60.0,0.27192307692307693,0.29384615384615387,41.187820512820515,0,0.1576923076923077,0.13525641025641025,0.11448717948717949,11.978846153846154,0,Not Loyal by Either Definition,36-45,Low,Bronze,Discount Hunter,0
638,21,Male,Sweater,Clothing,20,Tennessee,M,Cyan,Winter,3.4,Yes,2-Day Shipping,Yes,Yes,46,Cash,Fortnightly,0,26,47,0.9787234042553191,940,20,1,0,100,0,0,Good,1,60.0,0.9093589743589744,0.7223076923076923,85.77639116202947,1,0.35192307692307695,0.006794871794871795,0.3557692307692308,21.36217948717949,0,Behaviorally Loyal Only,18-25,Medium,Elite,Discount Loyalist,0
639,53,Male,Sandals,Footwear,20,Maryland,S,Blue,Summer,2.7,Yes,Express,Yes,Yes,41,PayPal,Monthly,0,12,42,0.9761904761904762,840,20,1,0,100,0,0,Average,1,60.0,0.8129487179487179,0.5117948717948718,74.01932234432233,1,0.3161538461538462,0.006794871794871795,0.07730769230769231,14.36217948717949,0,Behaviorally Loyal Only,46-60,Medium,Elite,Discount Loyalist,0
640,54,Male,Dress,Clothing,24,Mississippi,L,Olive,Spring,4.0,Yes,2-Day Shipping,Yes,Yes,50,Credit Card,Annually,0,1,51,0.9803921568627451,1224,24,1,0,100,0,1,Good,1,100.0,0.9902564102564102,0.07346153846153847,66.7405354449472,0,0.46525641025641024,0.05756410256410256,0.6043589743589743,32.136538461538464,0,Not Loyal by Either Definition,46-60,Medium,Gold,Discount Hunter,0
641,53,Male,Skirt,Clothing,88,Minnesota,M,Gray,Summer,4.4,Yes,Store Pickup,Yes,Yes,28,Debit Card,Fortnightly,0,26,29,0.9655172413793104,2552,88,1,0,100,0,1,Excellent,1,100.0,0.553974358974359,0.7223076923076923,69.5199602122016,0,0.8032051282051282,0.8392307692307692,0.7667948717948718,68.44487179487182,0,Not Loyal by Either Definition,46-60,Premium,Gold,Discount Hunter,0
642,47,Male,Blouse,Clothing,78,Alaska,M,Red,Winter,3.9,Yes,2-Day Shipping,Yes,Yes,23,Credit Card,Every 3 Months,0,4,24,0.9583333333333334,1872,78,1,0,100,0,0,Good,1,60.0,0.451025641025641,0.29384615384615387,49.7474358974359,0,0.6675641025641026,0.7192307692307692,0.5603846153846154,55.891025641025635,0,Not Loyal by Either Definition,46-60,High,Silver,Discount Hunter,0
643,64,Male,Skirt,Clothing,25,Arkansas,L,Red,Spring,2.8,Yes,2-Day Shipping,Yes,Yes,14,Debit Card,Bi-Weekly,0,26,15,0.9333333333333333,375,25,1,0,100,0,0,Average,1,60.0,0.27192307692307693,0.7223076923076923,56.18397435897435,0,0.12653846153846154,0.07115384615384615,0.11448717948717949,9.130128205128205,0,Not Loyal by Either Definition,60+,Low,Silver,Discount Hunter,0
644,18,Male,Sweater,Clothing,57,Oregon,XL,Green,Winter,3.2,Yes,Next Day Air,Yes,Yes,10,Bank Transfer,Every 3 Months,0,4,11,0.9090909090909091,627,57,1,0,100,0,0,Good,1,60.0,0.1914102564102564,0.29384615384615387,37.07989510489511,0,0.23692307692307693,0.46705128205128205,0.2755128205128205,26.663461538461537,0,Not Loyal by Either Definition,Teen,Low,Bronze,Discount Hunter,0
645,68,Male,Backpack,Accessories,93,Louisiana,S,Blue,Summer,4.3,Yes,Next Day Air,Yes,Yes,37,Cash,Weekly,0,52,38,0.9736842105263158,3534,93,1,0,100,0,1,Excellent,1,100.0,0.7342307692307692,0.931025641025641,85.09996626180836,0,0.9248717948717948,0.9016666666666666,0.7276923076923076,74.09038461538461,0,Not Loyal by Either Definition,60+,Premium,Elite,Discount Hunter,0
646,62,Male,Hoodie,Clothing,42,Oklahoma,S,Purple,Summer,4.2,Yes,Express,Yes,Yes,15,Venmo,Bi-Weekly,0,26,16,0.9375,672,42,1,0,100,0,1,Excellent,1,100.0,0.29307692307692307,0.7223076923076923,57.21923076923077,0,0.25346153846153846,0.2914102564102564,0.6871794871794872,31.167307692307688,0,Not Loyal by Either Definition,60+,Medium,Silver,Discount Hunter,0
647,51,Male,Boots,Footwear,54,Indiana,XL,Pink,Spring,4.9,Yes,Standard,Yes,Yes,19,Venmo,Bi-Weekly,0,26,20,0.95,1080,54,1,0,100,0,1,Excellent,1,100.0,0.3691025641025641,0.7223076923076923,60.890384615384605,0,0.4126923076923077,0.432948717948718,0.9619230769230769,46.5698717948718,0,Not Loyal by Either Definition,46-60,Medium,Gold,Discount Hunter,0
648,54,Male,Blouse,Clothing,70,Mississippi,XL,Charcoal,Summer,3.7,Yes,Express,Yes,Yes,23,Credit Card,Fortnightly,0,26,24,0.9583333333333334,1680,70,1,0,100,0,0,Good,1,60.0,0.451025641025641,0.7223076923076923,64.74358974358975,0,0.6167948717948718,0.6234615384615385,0.4748717948717949,49.75576923076923,0,Not Loyal by Either Definition,46-60,High,Gold,Discount Hunter,0
649,22,Male,Hoodie,Clothing,31,Michigan,M,Brown,Winter,4.1,Yes,Store Pickup,Yes,Yes,35,Credit Card,Weekly,0,52,36,0.9722222222222222,1116,31,1,0,100,0,1,Excellent,1,100.0,0.6979487179487179,0.931025641025641,83.43803418803418,0,0.42615384615384616,0.14807692307692308,0.6465384615384615,33.67884615384615,0,Not Loyal by Either Definition,18-25,Medium,Elite,Discount Hunter,0
650,53,Male,Pants,Clothing,93,Delaware,L,Orange,Spring,4.2,Yes,Store Pickup,Yes,Yes,33,PayPal,Every 3 Months,0,4,34,0.9705882352941176,3162,93,1,0,100,0,1,Excellent,1,100.0,0.6591025641025641,0.29384615384615387,59.35599547511312,0,0.8860256410256411,0.9016666666666666,0.6871794871794872,71.72628205128206,0,Not Loyal by Either Definition,46-60,Premium,Silver,Discount Hunter,0
651,34,Male,Gloves,Accessories,40,Florida,M,Magenta,Spring,3.9,Yes,Next Day Air,Yes,Yes,12,Bank Transfer,Annually,0,1,13,0.9230769230769231,520,40,1,0,100,0,0,Good,1,60.0,0.2323076923076923,0.07346153846153847,31.48653846153846,0,0.18897435897435896,0.266025641025641,0.5603846153846154,25.417307692307688,0,Not Loyal by Either Definition,26-35,Low,Bronze,Discount Hunter,0
652,32,Male,Hat,Accessories,32,Arkansas,L,Yellow,Summer,2.9,Yes,Next Day Air,Yes,Yes,41,Venmo,Fortnightly,0,26,42,0.9761904761904762,1344,32,1,0,100,0,0,Average,1,60.0,0.8129487179487179,0.7223076923076923,81.38727106227105,1,0.5048717948717949,0.1626923076923077,0.15320512820512822,27.326282051282053,0,Behaviorally Loyal Only,26-35,High,Elite,Discount Loyalist,0
653,64,Male,Sunglasses,Accessories,27,Minnesota,M,Beige,Winter,3.1,Yes,Free Shipping,Yes,Yes,27,Venmo,Weekly,0,52,28,0.9642857142857143,756,27,1,0,100,0,0,Good,1,60.0,0.5337179487179488,0.931025641025641,75.88891941391941,0,0.28487179487179487,0.09653846153846155,0.23602564102564103,18.528846153846153,0,Not Loyal by Either Definition,60+,Medium,Elite,Discount Hunter,0
654,20,Male,Scarf,Accessories,68,North Dakota,M,Olive,Winter,3.6,Yes,2-Day Shipping,Yes,Yes,45,Cash,Fortnightly,0,26,46,0.9782608695652174,3128,68,1,0,100,0,0,Good,1,60.0,0.8887179487179487,0.7223076923076923,84.83829431438127,1,0.8817948717948718,0.6015384615384616,0.4369230769230769,59.04871794871796,0,Behaviorally Loyal Only,18-25,Premium,Elite,Discount Loyalist,0
655,24,Male,Handbag,Accessories,59,California,L,Gray,Summer,4.4,Yes,2-Day Shipping,Yes,Yes,23,Venmo,Annually,0,1,24,0.9583333333333334,1416,59,1,0,100,0,1,Excellent,1,100.0,0.451025641025641,0.07346153846153847,42.033974358974355,0,0.5325641025641026,0.49064102564102563,0.7667948717948718,48.904487179487184,0,Not Loyal by Either Definition,18-25,High,Bronze,Discount Hunter,0
656,20,Male,Handbag,Accessories,36,Mississippi,S,Purple,Fall,3.1,Yes,Free Shipping,Yes,Yes,19,Venmo,Monthly,0,12,20,0.95,720,36,1,0,100,0,0,Good,1,60.0,0.3691025641025641,0.5117948717948718,53.522435897435905,0,0.27,0.215,0.23602564102564103,20.89551282051282,0,Not Loyal by Either Definition,18-25,Medium,Silver,Discount Hunter,0
657,42,Male,Jeans,Clothing,23,Pennsylvania,M,Beige,Summer,3.9,Yes,Standard,Yes,Yes,6,PayPal,Quarterly,0,4,7,0.8571428571428571,161,23,1,0,100,0,0,Good,1,60.0,0.12,0.29384615384615387,32.82747252747253,0,0.037307692307692306,0.04384615384615385,0.5603846153846154,13.796153846153846,0,Not Loyal by Either Definition,36-45,Low,Bronze,Discount Hunter,0
658,48,Male,Jacket,Outerwear,80,Arizona,M,White,Winter,4.3,Yes,Free Shipping,Yes,Yes,6,PayPal,Quarterly,0,4,7,0.8571428571428571,560,80,1,0,100,0,1,Excellent,1,100.0,0.12,0.29384615384615387,32.82747252747253,0,0.2078205128205128,0.7434615384615385,0.7276923076923076,41.45320512820513,0,Not Loyal by Either Definition,46-60,Low,Bronze,Discount Hunter,0
659,62,Male,Backpack,Accessories,37,Louisiana,S,White,Fall,4.9,Yes,Store Pickup,Yes,Yes,20,Venmo,Weekly,0,52,21,0.9523809523809523,777,37,1,0,100,0,1,Excellent,1,100.0,0.38974358974358975,0.931025641025641,69.17197802197802,0,0.2908974358974359,0.2296153846153846,0.9619230769230769,36.61474358974359,0,Not Loyal by Either Definition,60+,Medium,Gold,Discount Hunter,0
660,62,Male,Shorts,Clothing,52,Virginia,S,Gold,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,8,Cash,Weekly,0,52,9,0.8888888888888888,468,52,1,0,100,0,0,Good,1,60.0,0.1564102564102564,0.931025641025641,57.40213675213675,0,0.16576923076923078,0.4096153846153846,0.4369230769230769,25.609615384615385,0,Not Loyal by Either Definition,60+,Low,Silver,Discount Hunter,0
661,50,Male,Coat,Outerwear,79,Montana,M,Olive,Fall,5.0,Yes,2-Day Shipping,Yes,Yes,39,Credit Card,Quarterly,0,4,40,0.975,3160,79,1,0,100,0,1,Excellent,1,100.0,0.7725641025641026,0.29384615384615387,64.55,0,0.8856410256410256,0.7312820512820513,0.9914102564102564,73.53589743589744,0,Not Loyal by Either Definition,46-60,Premium,Gold,Discount Hunter,0
662,57,Male,Shirt,Clothing,68,Iowa,XL,Green,Fall,4.1,Yes,Store Pickup,Yes,Yes,39,Credit Card,Quarterly,0,4,40,0.975,2720,68,1,0,100,0,1,Excellent,1,100.0,0.7725641025641026,0.29384615384615387,64.55,0,0.8270512820512821,0.6015384615384616,0.6465384615384615,61.05128205128205,0,Not Loyal by Either Definition,46-60,Premium,Gold,Discount Hunter,0
663,24,Male,Gloves,Accessories,98,Illinois,L,Magenta,Fall,2.8,Yes,Express,Yes,Yes,39,Venmo,Bi-Weekly,0,26,40,0.975,3920,98,1,0,100,0,0,Average,1,60.0,0.7725641025641026,0.7223076923076923,79.54615384615384,1,0.9546153846153846,0.9708974358974359,0.11448717948717949,64.74679487179488,0,Behaviorally Loyal Only,18-25,Premium,Elite,Discount Loyalist,0
664,59,Male,Dress,Clothing,83,Alaska,M,Charcoal,Fall,4.7,Yes,Express,Yes,Yes,23,Credit Card,Monthly,0,12,24,0.9583333333333334,1992,83,1,0,100,0,1,Excellent,1,100.0,0.451025641025641,0.5117948717948718,57.37564102564102,0,0.6941025641025641,0.7826923076923077,0.8852564102564102,65.03653846153846,0,Not Loyal by Either Definition,46-60,High,Silver,Discount Hunter,0
665,63,Male,Pants,Clothing,83,Colorado,M,Indigo,Winter,4.4,Yes,Express,Yes,Yes,41,PayPal,Bi-Weekly,0,26,42,0.9761904761904762,3486,83,1,0,100,0,1,Excellent,1,100.0,0.8129487179487179,0.7223076923076923,81.38727106227105,1,0.9224358974358975,0.7826923076923077,0.7667948717948718,71.80064102564103,0,Behaviorally Loyal Only,60+,Premium,Elite,Discount Loyalist,1
666,41,Male,Pants,Clothing,55,New Mexico,M,Peach,Spring,4.9,Yes,2-Day Shipping,Yes,Yes,50,Credit Card,Annually,0,1,51,0.9803921568627451,2805,55,1,0,100,0,1,Excellent,1,100.0,0.9902564102564102,0.07346153846153847,66.7405354449472,0,0.8419230769230769,0.4428205128205128,0.9619230769230769,63.985897435897435,0,Not Loyal by Either Definition,36-45,Premium,Gold,Discount Hunter,0
667,35,Male,Hoodie,Clothing,26,Colorado,L,Turquoise,Winter,3.1,Yes,Free Shipping,Yes,Yes,30,Debit Card,Quarterly,0,4,31,0.967741935483871,806,26,1,0,100,0,0,Good,1,60.0,0.5924358974358974,0.29384615384615387,56.299069478908194,0,0.30205128205128207,0.08487179487179487,0.23602564102564103,18.924358974358977,0,Not Loyal by Either Definition,26-35,Medium,Silver,Discount Hunter,0
668,34,Male,Sunglasses,Accessories,76,Arizona,S,Blue,Winter,2.6,Yes,Standard,Yes,Yes,32,Bank Transfer,Quarterly,0,4,33,0.9696969696969697,2508,76,1,0,100,0,0,Average,1,60.0,0.6382051282051282,0.29384615384615387,58.39778554778555,0,0.7930769230769231,0.6952564102564103,0.037307692307692306,49.85064102564103,0,Not Loyal by Either Definition,26-35,Premium,Silver,Discount Hunter,0
669,49,Male,T-shirt,Clothing,85,Hawaii,S,Turquoise,Fall,2.9,Yes,Express,Yes,Yes,35,Bank Transfer,Monthly,0,12,36,0.9722222222222222,3060,85,1,0,100,0,0,Average,1,60.0,0.6979487179487179,0.5117948717948718,68.76495726495726,0,0.8739743589743589,0.8070512820512821,0.15320512820512822,58.19935897435897,0,Not Loyal by Either Definition,46-60,Premium,Gold,Discount Hunter,0
670,43,Male,Jacket,Outerwear,89,Illinois,M,Gray,Spring,3.3,Yes,Free Shipping,Yes,Yes,45,Venmo,Bi-Weekly,0,26,46,0.9782608695652174,4094,89,1,0,100,0,0,Good,1,60.0,0.8887179487179487,0.7223076923076923,84.83829431438127,1,0.9665384615384616,0.8519230769230769,0.3137179487179487,66.23397435897435,0,Behaviorally Loyal Only,36-45,Premium,Elite,Discount Loyalist,0
671,63,Male,Sweater,Clothing,41,Louisiana,XL,Purple,Spring,4.8,Yes,Next Day Air,Yes,Yes,37,Cash,Bi-Weekly,0,26,38,0.9736842105263158,1558,41,1,0,100,0,1,Excellent,1,100.0,0.7342307692307692,0.7223076923076923,77.79483805668016,0,0.5758974358974359,0.2787179487179487,0.9226923076923077,48.457692307692305,0,Not Loyal by Either Definition,60+,High,Elite,Discount Hunter,0
672,38,Male,Jacket,Outerwear,30,Iowa,L,Black,Winter,4.7,Yes,Express,Yes,Yes,45,Cash,Weekly,0,52,46,0.9782608695652174,1380,30,1,0,100,0,1,Excellent,1,100.0,0.8887179487179487,0.931025641025641,92.14342251950947,1,0.5184615384615384,0.13525641025641025,0.8852564102564102,41.825,0,Behaviorally Loyal Only,36-45,High,Elite,Discount Loyalist,0
673,59,Male,Socks,Clothing,53,Washington,M,Peach,Winter,3.3,Yes,2-Day Shipping,Yes,Yes,29,Cash,Quarterly,0,4,30,0.9666666666666667,1590,53,1,0,100,0,0,Good,1,60.0,0.573076923076923,0.29384615384615387,55.40641025641027,0,0.583974358974359,0.4217948717948718,0.3137179487179487,40.17820512820513,0,Not Loyal by Either Definition,46-60,High,Silver,Discount Hunter,0
674,35,Male,Shirt,Clothing,66,Oklahoma,M,Indigo,Spring,4.2,Yes,Free Shipping,Yes,Yes,27,Venmo,Bi-Weekly,0,26,28,0.9642857142857143,1848,66,1,0,100,0,1,Excellent,1,100.0,0.5337179487179488,0.7223076923076923,68.58379120879121,0,0.6614102564102564,0.5746153846153846,0.6871794871794872,54.565384615384616,0,Not Loyal by Either Definition,26-35,High,Gold,Discount Hunter,0
